sentence,label
ஆஹா கோலவில்லியில் எனக்கு ஒரு அற்புதம் நடந்தது 2014ல்,Surprise
இங்க இணையத்தில் பயன் தராது என்று சொன்னவர்கள் இணையத்தை பயன்படுத்துவதுதான் ஆச்சரியமாக இருக்கிறது.சரியான மெண்டல் கூதீங்க😏,Surprise
இங்க இருக்கவனுக்கு வீரப்பனை சரியா தெரியல பங்கு வடக்குல போய் வீரப்பன் ஊர் சொன்னா ஒரு இரண்டொரு நொடி ஒரு அதிர்ச்சி வெளிப்படுத்திட்டு தான் மறுபடி பேச்சையே ஆரம்பிப்பானுங்க,Surprise
"இசை வெளியீட்டு விழாவில் அவரின் மாஸ் கண்டு வியந்து விட்டேன், கீர்த்தி ஓபன் டாக் …#KeerthySuresh",Surprise
இசைஞானிக்கு ஏற்பட்ட களங்கம்! காரி துப்பிய பிரபல நடிகை!! அதிர்ச்சியில் கொதித்தெழுந்த ரசிகர்கள்… வைரலாகும் காட்சி….,Surprise
இசையும் பாடல்வரிகளும் பாடலின் சூழ்நிலையும் அற்புதம்,Surprise
"இச்செய்கையின்போது ஆறு நோயாளிகள் உயிரிழந்த நிலையில்,தாம் செய்த கொலைகளை நீல்ஸ் ஒப்புக்கொண்டதால் தண்டனைப் பெற்றார். இந்த நிலையில்,அவர் 97 கொலைகளைச் செய்ததாக வழக்குப் பதிவு செய்யப்பட்டுள்ளது. இச்செய்தி அந்நாட்டு மக்களிடையே பெரும் அதிர்ச்சியை ஏற்படுத்தியுள்ளது",Surprise
இடது கையால் சோறு தின்பதால் இவனுக்கு இப்படி விசித்திரமான அறிவு. …,Surprise
இடது கையில் செல்போன்...வலது கையில் கியர் : தற்காலிக ஓட்டுனரால் ஆபத்தான பயணம்..!! அதிர்ச்சியில் பயணிகள்..!! ஷாக்கிங் வீடியோ..!! …#BusStrike,Surprise
"இடைவெளி இதழின் குமார் அம்பாயிரம் நேர்காணல் எளிதில் கடந்து செல்லவியலாத ஓர் அற்புதம். அதனை அதன் முழு வடிவத்தில் எவரேனும் இணையத்திலும் கிடைக்கச் செய்தால் அனைத்து வாசகர்களுக்கும் பயனுள்ளதாயிருக்கும். குமார் அவர்களின் நோக்குநிலை, அவதானிப்புகள் அளவளாவி உள்வாங்கிக்கொள்ளத்தகுந்தவை. pic.twitter.com/FehKId5LuS",Surprise
இணையதளத்தில் பொருட்கள் வாங்கி குவிப்பவரா நீங்கள்? அப்படியானால் இந்த செய்தி உங்களுக்குத்தான்...நியூஸ்18 நடத்திய அதிர்ச்சி தகவல்க...மேலும் காட்டு,Surprise
இணையதளத்தில் வைரலாகும் அஜித்தின் நியூ லுக். அதிர்ச்சியில் அஜித் ரசிகர்கள்.! …,Surprise
இணையத்தில் வைரலாகிய பிரபல நடிகையின் கவர்ச்சி புகைப்படம்..!! அதிர்ச்சியில் ரசிகர்கள்..!!,Surprise
இணையத்தில் வைரலாகியது அஜித்தின் புதிய கெட்டப்..!! அதிர்ச்சியில் ரசிகர்கள்..!!,Surprise
இணையத்தில் வைரலாகும் எமி ஜாக்சன் கவர்ச்சி புகைப்படங்கள்.. : ரசிகர்கள் அதிர்ச்சி..!#Amy_Jackson … pic.twitter.com/Ca4SMzXuAN,Surprise
இதற்கு தான் இந்த அலப்பறையா தமிழை நான் மதிப்பதே இல்லை விஜயேந்தரர் கொடுத்த அதிர்ச்சி...,Surprise
